일본,1133
마마마는,1134
개꿀잼,1135
못하지만,1136
여지껏,1137
키스,1138
잊을수가,1139
극장에,1140
느끼는,1141
감회가,1142
방금,1143
비하면,1144
밀려오는,1145
둘,1146
한번씩,1147
추억에,1148
한번쯤은,1149
더불어,1150
훨,1151
아저씨,1152
엔딩은,1153
아님,1154
높다,1155
후에,1156
필름,1157
관련된,1158
영화같은,1159
생각합니다,1160
년작,1161
여기,1162
주인공이,1163
시절의,1164
만들었다,1165
마지막장면은,1166
명작중에,1167
진한,1168
한편,1169
알프레도는,1170
노래가,1171
없네요,1172
담아낸,1173
훌륭하다,1174
살때,1175
불구하고,1176
또봐도,1177
이정도면,1178
내인생에,1179
마지막장면에서,1180
죽기전에,1181
느껴진다,1182
있습니다,1183
두고두고,1184
이유를,1185
알겠다,1186
했다,1187
흠,1188
순간,1189
말고,1190
가족,1191
봤는지,1192
지루했지만,1193
만들고,1194
수많은,1195
아니면,1196
흘리게,1197
무척,1198
선물,1199
세상에,1200
보자,1201
속에,1202
달라,1203
지루했다,1204
봐야하는,1205
천국을,1206
최고영화,1207
자연스럽게,1208
음악만으로도,1209
좋을,1210
다운,1211
힘이,1212
끝내준다,1213
하나다,1214
좋았지만,1215
이유는,1216
듯한,1217
한데,1218
본다,1219
영상,1220
세상을,1221
오래전에,1222
표현한,1223
어디서,1224
나은,1225
뭐냐,1226
관심을,1227
눈,1228
죽을때까지,1229
자신이,1230
좋아합니다,1231
최근에,1232
아닌데,1233
높아서,1234
과거에,1235
점점,1236
아쉽네요,1237
나오면,1238
스스로,1239
믿겨지지,1240
쓰레기,1241
유치하고,1242
딸과,1243
엄청나게,1244
어린이날,1245
몰입도,1246
기념으로,1247
지루하지않고,1248
부족하지만,1249
넘나드는,1250
닥치고,1251
애들이랑,1252
볼수있는,1253
있네요,1254
설정,1255
않지만,1256
없지,1257
손색이,1258
중에서,1259
보다는,1260
해,1261
대단,1262
제이,1263
명작인데,1264
상상력에,1265
작품이,1266
매일,1267
생각했는데,1268
과거가,1269
전편을,1270
전편,1271
당시에는,1272
타임머신이,1273
비프가,1274
촌스럽지,1275
년의,1276
코미디,1277
꽤나,1278
순위에,1279
에피소드,1280
올,1281
극장가서,1282
음악에,1283
드라마,1284
다시금,1285
담긴,1286
지났지만,1287
맛이,1288
끝에,1289
몰라도,1290
영화인지,1291
삶,1292
희망,1293
말그대로,1294
매력이,1295
돌아보게,1296
키스씬,1297
살바토레,1298
명작이라,1299
명장면이다,1300
느껴지는,1301
떠오르는,1302
달리,1303
영화였어요,1304
중간,1305
예술,1306
자극하는,1307
이탈리아,1308
결코,1309
못하는,1310
보던,1311
때의,1312
굳이,1313
느낄수있는,1314
무엇인지,1315
남기고,1316
재개봉을,1317
최고가,1318
개도,1319
영화사에,1320
요즘은,1321
사랑스러운,1322
그린,1323
아저씨의,1324
영화관에,1325
없었으면,1326
압권,1327
그때,1328
명작이네,1329
먼가,1330
갑자기,1331
지나간,1332
볼만하다,1333
비추,1334
일생을,1335
이해를,1336
여러,1337
아름답게,1338
영화다운,1339
초월하는,1340
감정,1341
태어난,1342
얼마전,1343
뭉클,1344
재밌당,1345
생각한다,1346
표현이,1347
넘넘,1348
최고였어요,1349
영화들이,1350
새록새록,1351
보길,1352
재밋게,1353
봤다면,1354
면이,1355
영향을,1356
나올까,1357
울,1358
작품입니다,1359
모습을,1360
마음을,1361
모두가,1362
처음부터,1363
소름이,1364
흐른다,1365
없나,1366
도저히,1367
교훈을,1368
향수,1369
없다는,1370
정말이지,1371
추억으로,1372
세계,1373
점이다,1374
이후,1375
받은,1376
비디오로,1377
유일하게,1378
많지만,1379
지루함,1380
볼때는,1381
학교에서,1382
절대로,1383
있으면,1384
나올수,1385
고맙다,1386
아까운,1387
안타깝다,1388
넘은,1389
왜이리,1390
전설이,1391
울었습니다,1392
중간중간,1393
생각하는,1394
색다른,1395
걸작이다,1396
한참,1397
틀림없다,1398
이거보고,1399
세대를,1400
말인가,1401
티비에서,1402
하길래,1403
중학교,1404
든다,1405
할수,1406
높은,1407
사랑한다,1408
늦게,1409
무지,1410
역대급,1411
필요한,1412
좋았을,1413
극장판,1414
집중해서,1415
최고에요,1416
자체는,1417
없을듯,1418
있는가,1419
왠지,1420
생각하고,1421
개봉,1422
어려울,1423
최고예요,1424
온,1425
못했지만,1426
많고,1427
좋았는데,1428
박수를,1429
늙은,1430
아쉬움이,1431
완성도,1432
그시대에,1433
볼만함,1434
부분을,1435
수준이,1436
잡은,1437
왔습니다,1438
재밌다고,1439
아예,1440
의외로,1441
아이들이랑,1442
도움이,1443
강아지가,1444
짱짱,1445
어른들도,1446
신선하고,1447
재미있었음,1448
애들,1449
있었고,1450
하게,1451
만한,1452
올해,1453
완성도가,1454
잼,1455
재미있는데,1456
개연성,1457
재밌다는,1458
느껴지지,1459
편보고,1460
않아,1461
상상력의,1462
만들어도,1463
재밌어서,1464
백투더퓨처를,1465
연출과,1466
영화계의,1467
기발하다,1468
어색하지,1469
보게되는,1470
조지,1471
감안하면,1472
컵스가,1473
화려한,1474
놀라울,1475
완전히,1476
치고는,1477
연기도,1478
실제,1479
자동차는,1480
옛날영화지만,1481
상상,1482
이건뭐,1483
현재의,1484
마법소녀,1485
스릴러,1486
뭐지,1487
이번,1488
가을,1489
봤다가,1490
울었네요,1491
음악때문에,1492
인간의,1493
평점은,1494
맨날,1495
구닥다리,1496
불멸의,1497
만든다,1498
진심으로,1499
때문이다,1500
명작의,1501
마음속에,1502
뚝뚝,1503
눈물나는,1504
먼,1505
있을,1506
살아가는,1507
시네마천국을,1508
기억은,1509
변하지,1510
또다른,1511
후회,1512
들어,1513
울고,1514
만들었던,1515
중년의,1516
지금껏,1517
이번에,1518
느끼지,1519
최고란,1520
토토는,1521
했을까,1522
슬픈,1523
말하는,1524
그게,1525
짱짱맨,1526
빠지게,1527
갖춘,1528
인,1529
헐,1530
인생이란,1531
내겐,1532
삶이,1533
재개봉해서,1534
영화중에서,1535
적,1536
디지털,1537
흐른,1538
모자라다,1539
인정,1540
귀여운,1541
했지만,1542
없네,1543
여기에,1544
고스란히,1545
어디,1546
모르는,1547
가시질,1548
모습,1549
아련함이,1550
자체도,1551
우리가,1552
여운,1553
그렇고,1554
생각나서,1555
억지,1556
음악을,1557
간,1558
년후에,1559
가치가,1560
스토리로,1561
보구,1562
살바토레의,1563
덕분에,1564
기분이,1565
고향,1566
우리도,1567
간다,1568
관한,1569
킬링타임용,1570
있었지만,1571
배우,1572
최초의,1573
남은,1574
많다,1575
잘봤습니다,1576
지났어도,1577
아름다운영화,1578
모르겠지만,1579
오브,1580
노래,1581
남고,1582
현실,1583
일을,1584
주인공은,1585
최고였습니다,1586
몇번이고,1587
기대되는,1588
표현하기,1589
내용을,1590
무엇이,1591
굉장한,1592
봐야한다,1593
안보고,1594
머리,1595
싶지,1596
않게,1597
결말이,1598
내가본,1599
영화와는,1600
되서,1601
사랑합니다,1602
꼽는,1603
만들수,1604
좋습니다,1605
안하고,1606
영화음악,1607
그립다,1608
글쎄,1609
개인적으로는,1610
진부한,1611
같았다,1612
구성,1613
훌륭했다,1614
자꾸,1615
돋보이는,1616
추억들,1617
다행이다,1618
만점에,1619
행복하다,1620
없다고,1621
될까,1622
눈물만,1623
말해주는,1624
들으면,1625
울게,1626
본지,1627
힘들지,1628
무한한,1629
없구나,1630
생각나는,1631
너무도,1632
명작중,1633
유일한,1634
주지,1635
말이다,1636
이런것,1637
되길,1638
말할수,1639
낸,1640
기대에,1641
꼬마,1642
가끔,1643
평범한,1644
역작,1645
알았다,1646
재밌긴,1647
봐,1648
선생님이,1649
느낌을,1650
수십번,1651
기분,1652
여전하다,1653
웃음과,1654
최강,1655
너는,1656
한국,1657
말밖에,1658
명,1659
영화냐,1660
기대하지,1661
원츄,1662
오리지널,1663
생각해,1664
점밖에,1665
우리나라,1666
됐다,1667
왜케,1668
잼있는,1669
한번은,1670
더빙으로,1671
지나,1672
되면,1673
줘도,1674
말을,1675
않음,1676
가고,1677
없던,1678
영화들,1679
맘에,1680
의미가,1681
이토록,1682
새롭고,1683
옛날영화,1684
거야,1685
쉽게,1686
보여주셔서,1687
와진짜,1688
즐겁고,1689
보았고,1690
그때가,1691
부터,1692
야,1693
보러,1694
떠나서,1695
완성도는,1696
짜임새가,1697
건지,1698
반전은,1699
지금이나,1700
극장판이,1701
워낙,1702
온가족이,1703
볼거리,1704
아이들도,1705
드림웍스는,1706
강추입니다,1707
초등,1708
재밌었습니다,1709
더빙이,1710
캐릭터를,1711
웃김,1712
유쾌하게,1713
세계사,1714
유익한,1715
더빙,1716
천재강아지,1717
시간가는줄,1718
약간의,1719
동시에,1720
갔는데,1721
어린이,1722
봄,1723
어른이봐도,1724
다양한,1725
재미있었는데,1726
피바디는,1727
교훈도,1728
대사,1729
신나는,1730
모험,1731
그걸,1732
몰입하게,1733
피바디가,1734
있다니,1735
즐길,1736
재미있습니다,1737
집에서,1738
일에,1739
구성도,1740
요소가,1741
재밌을,1742
이야기도,1743
원래,1744
특유의,1745
긴장감,1746
스릴,1747
게다가,1748
캐릭터들이,1749
마무리가,1750
애니는,1751
아쉬움,1752
설마,1753
내나이,1754
단언컨데,1755
트릴로지,1756
년인데,1757
차가,1758
여러분,1759
재밋는,1760
안나온다,1761
지나서,1762
대한극장에서,1763
못지,1764
그들이,1765
영환데,1766
각,1767
봤고,1768
재미있어서,1769
보여주고,1770
상상력은,1771
소재로한,1772
백투더퓨쳐가,1773
반전,1774
박사,1775
현재도,1776
소재의,1777
드물다,1778
놀랍고,1779
나오다니,1780
비록,1781
자동차,1782
영화들보다,1783
날아온,1784
천재다,1785
충격을,1786
폭스의,1787
배우들,1788
개봉당시,1789
왔다,1790
상상이,1791
즐거움을,1792
빽,1793
박사의,1794
사랑해요,1795
원작을,1796
짜임새,1797
박사님,1798
시간여행이,1799
뛰어넘은,1800
명장,1801
없는게,1802
좋겠어요,1803
이용한,1804
편이나,1805
촌스럽지않은,1806
시간여행의,1807
잘만들었다,1808
재밌는데,1809
당연,1810
백투더퓨처의,1811
을,1812
비디오,1813
연결되는,1814
학창시절,1815
당시엔,1816
탄이,1817
그날,1818
몰입도가,1819
신편도,1820
속편은,1821
서부시대로,1822
일은,1823
문제가,1824
아카데미,1825
싶었던,1826
사랑스런,1827
뭐야,1828
맞는,1829
알겠는데,1830
애잔한,1831
했으면,1832
분들은,1833
상영시간,1834
아름답지만,1835
새롭네요,1836
후회가,1837
친구들과,1838
천국은,1839
평을,1840
할아버지가,1841
납니다,1842
봐야겠다,1843
잔잔하게,1844
다시보고싶은,1845
약속을,1846
찬사를,1847
엔딩의,1848
다르네요,1849
교과서,1850
마스터피스,1851
정점,1852
첫사랑을,1853
눈시울이,1854
보여,1855
모든걸,1856
감수성이,1857
새롭다,1858
분이,1859
힘,1860
여러번,1861
해준다,1862
따듯한,1863
첫사랑,1864
듭니다,1865
만점짜리,1866
이지만,1867
울었어요,1868
어렵다,1869
배경음악,1870
시네마천국은,1871
눈물과,1872
당시의,1873
머,1874
싶습니다,1875
무척이나,1876
보기가,1877
짜리,1878
좋다고,1879
목이,1880
시작부터,1881
이렇게까지,1882
봤던영화,1883
천국같은,1884
생각난다,1885
감동으로,1886
영화역사상,1887
연속,1888
어울리는,1889
싶음,1890
차원이,1891
씬은,1892
노스텔지어,1893
주인공과,1894
여튼,1895
다르게,1896
모리꼬네,1897
년뒤에,1898
미소가,1899
의한,1900
스토리나,1901
영화보는,1902
러닝타임이,1903
영화였고,1904
장면들,1905
대부분,1906
빼고는,1907
공감이,1908
뭘,1909
맴돈다,1910
생의,1911
주체할,1912
제목,1913
추억이란,1914
음악의,1915
지루해,1916
사람과,1917
마지막은,1918
적당한,1919
이것은,1920
향수와,1921
오래전,1922
떠올리게,1923
최고의명작,1924
엔딩을,1925
년동안,1926
예술이다,1927
나왔다,1928
잊을수없는,1929
한동안,1930
살에,1931
영화처럼,1932
아무것도,1933
마지막이,1934
서,1935
영화예요,1936
지루하게,1937
감명깊게,1938
배경음악과,1939
때가,1940
소재를,1941
가득한,1942
네,1943
웃으면서,1944
보고싶어요,1945
따뜻해지는,1946
처음엔,1947
모든것을,1948
음,1949
바라보는,1950
엔딩장면,1951
줄거리를,1952
기대가,1953
알려주는,1954
이해할,1955
엔딩씬,1956
느낀다,1957
논하지말라,1958
뭐라,1959
물결,1960
것처럼,1961
지루함을,1962
그가,1963
생각해요,1964
아니라서,1965
마음으로,1966
이들이,1967
본듯,1968
감동에,1969
이제까지,1970
않았지만,1971
부분에서,1972
이리,1973
영화보면서,1974
왠만하면,1975
행복한,1976
미치겠다,1977
변함없는,1978
소년의,1979
가슴찡한,1980
조금은,1981
시간은,1982
아닐,1983
순,1984
마라,1985
누구도,1986
장난하냐,1987
아무리봐도,1988
있는듯,1989
못보고,1990
주인공의,1991
받아서,1992
현실이,1993
명불허전,1994
헐리웃,1995
점만점에,1996
최근,1997
쫌,1998
않나,1999
모자란다,2000
안나지만,2001
명작인,2002
요새,2003
수도없이,2004
꼽을,2005
적절하게,2006
적이,2007
살이,2008
첨,2009
몰랐다,2010
최고라는,2011
라고,2012
최곱니다,2013
마지막엔,2014
아저씨가,2015
자기,2016
감동적임,2017
신기한,2018
장,2019
흘렸다,2020
멋지고,2021
귀여움,2022
이정도,2023
후반에,2024
만난,2025
나이에,2026
우리나라는,2027
어른과,2028
뿐이다,2029
이야기와,2030
여자가,2031
번이상,2032
생각만해도,2033
많은걸,2034
못한게,2035
최고최고,2036
점준다,2037
이름이,2038
시간짜리,2039
이것을,2040
시선을,2041
마저,2042
슬프고,2043
작품을,2044
옛날꺼라,2045
기준이,2046
이것도,2047
한번에,2048
수없이,2049
필름을,2050
논하지,2051
말라,2052
이영화의,2053
별루,2054
있기에,2055
이런걸,2056
봤더라면,2057
예전,2058
영화야,2059
명작들이,2060
